1, 83.27
2, 83.95
3, 88.81
4, 89.73
5, 89.65
6, 87.68
7, 91.26
8, 90.45
9, 91.67
10, 91.84
11, 91.04
12, 91.48
13, 91.59
14, 91.83
15, 90.88
16, 91.69
17, 86.67
18, 92.32
19, 91.63
20, 91.52
21, 93.16
22, 92.01
23, 91.99
24, 92.25
25, 89.43
26, 90.47
27, 92.28
28, 92.29
29, 91.71
30, 91.64
31, 92.19
32, 92.19
33, 92.86
34, 92.64
35, 91.59
36, 91.65
37, 90.77
38, 92.66
39, 91.04
40, 90.81
